	Dx	Dy	Dz
	   0.0005188341	   0.0075590776	 -15.4819303557
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004779441	  -0.0004405140	  -0.0765876338
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0013674207	   0.0038969534	 -15.4896709932
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004862830	  -0.0004636581	  -0.0759057706
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0051614562	  -0.0013555094	 -15.4948235715
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004787228	  -0.0004728444	  -0.0752891476
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0077298111	  -0.0037815902	 -15.4983421481
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004589503	  -0.0004694499	  -0.0745465492
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0089448887	  -0.0034765541	 -15.5056127102
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004363974	  -0.0004539789	  -0.0738373868
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0079364750	  -0.0002210044	 -15.5177339664
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004184879	  -0.0004322678	  -0.0730825260
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0051003520	   0.0049671716	 -15.5372203744
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004152249	  -0.0004182755	  -0.0725410052
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0017471890	   0.0089378238	 -15.5534054859
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004254761	  -0.0004203543	  -0.0721085586
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0002854296	   0.0095701987	 -15.5615173306
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004387579	  -0.0004339233	  -0.0719080979
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006970974	   0.0075094155	 -15.5623958340
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004504567	  -0.0004532952	  -0.0716503631
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0023996013	   0.0040868842	 -15.5584317911
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004593233	  -0.0004771899	  -0.0713298627
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0048727097	   0.0000114759	 -15.5498235382
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004621255	  -0.0004986455	  -0.0707911322
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0072107448	  -0.0033465870	 -15.5434521717
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004553159	  -0.0005045242	  -0.0704156915
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0080059151	  -0.0035492135	 -15.5398482898
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004442773	  -0.0004906851	  -0.0698492856
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0063927831	   0.0001544469	 -15.5437883478
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004336906	  -0.0004653447	  -0.0698026257
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0034903267	   0.0054638599	 -15.5504103505
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004284500	  -0.0004385816	  -0.0693620164
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0002670665	   0.0107087488	 -15.5626535536
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004282385	  -0.0004176930	  -0.0691739238
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0018808013	   0.0139769709	 -15.5705983802
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004353797	  -0.0004178831	  -0.0686407381
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0012363536	   0.0127076114	 -15.5766124392
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004433609	  -0.0004365991	  -0.0683582258
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0019244828	   0.0078696265	 -15.5749547234
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004506698	  -0.0004635940	  -0.0679984680
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0059157198	   0.0018602643	 -15.5721536356
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004573804	  -0.0004954436	  -0.0676826994
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0101131420	  -0.0048155755	 -15.5704430161
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004624117	  -0.0005187160	  -0.0673827886
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0126633179	  -0.0089459609	 -15.5734436081
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004640734	  -0.0005177582	  -0.0671672574
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0112865031	  -0.0073931260	 -15.5794146772
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004625010	  -0.0004920353	  -0.0670803141
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0065032796	  -0.0007831128	 -15.5876190480
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004589731	  -0.0004557758	  -0.0669466570
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0007086610	   0.0074931391	 -15.5967607970
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004541898	  -0.0004240027	  -0.0668885751
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0035798820	   0.0138451812	 -15.6037139964
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004497065	  -0.0004120329	  -0.0665711683
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0041258271	   0.0152796077	 -15.6067317832
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004459935	  -0.0004232363	  -0.0665177251
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0007966153	   0.0113734108	 -15.6050633750
